id,trail_id,trail_name,description,latitude,longitude,park_name,distance,url,,,
951,3138,Bear Creek Rd Overcrossing West / Old Santa Cruz Hwy,"<p>
	No parking; walk-in access only. Trail along Montevina Road.</p>
<p>
	&nbsp;</p>
",37.1905,-121.994,Lexington Reservoir County Park,1438.45,http://www.parkhere.org/,,,
952,3139,Bear Creek Rd. Overcrossing East / Old Santa Cruz Hwy,"<p>
	No parking; walk-in access only. Trail along Lexington Reservoir.</p>
",37.1912,-121.993,Lexington Reservoir County Park,1438.39,http://www.parkhere.org/,,,
953,3140,Los Gatos Creek Trail / San Tomas Expy.,"<p>
	No parking; walk-in access only. Trailhead to the Los Gatos Creek Trail.&nbsp;Access to&nbsp;the Off-Leash Dog Park.</p>
",37.2721,-121.949,Los Gatos Creek County Park,1435.26,http://www.parkhere.org/,,,
954,3141,Tularcitos Trail/Calaveras Rd. Trailhead,"<p>
	Hiking&nbsp;and Equestrian access to&nbsp;Ed R. Levin County Park from&nbsp;Calaveras Rd.&nbsp;</p>
",37.4452,-121.861,Ed R. Levin County Park,1428.94,http://www.parkhere.org/,,,
955,3142,Coyote Creek Trail/Palisade Dr. Trailhead,"<p>
	Walk-in entrance to the Coyote Creek Trail just south of Hellyer Ave.&nbsp;</p>
",37.2839,-121.814,Hellyer County Park,1427.81,http://www.parkhere.org/,,,
956,3143,Parque de la Raza/Disc Golf Course Entrance,"<p>
	Entry point the Disc Golf Course.</p>
",37.2761,-121.803,Coyote Creek Parkway,1427.24,http://www.parkhere.org/,,,
957,3144,Santa Clara County Water Ski Club Entrance,"<p>
	Entrance to the Santa Clara County Water Ski Club.&nbsp; No parking for non-club members.</p>
",37.2276,-121.752,Coyote Creek Parkway,1424.94,http://www.parkhere.org/,,,
958,3145,Coyote Ranch Rd./Metcalf Rd. Entrance,"<p>
	Roadside entry point to the Coyote Creek Trail just west of the Metcalf Rd overcrossing of Hwy 101.</p>
",37.2268,-121.751,Coyote Creek Parkway,1424.86,http://www.parkhere.org/,,,
959,3146,Coyote Ranch Rd./Monterey Hwy Entrance,"<p>
	Trailhead to the Coyote Creek Trail from Monterey Hwy just south of Metcalf Rd.</p>
",37.2191,-121.739,Coyote Creek Parkway,1424.3,http://www.parkhere.org/,,,
960,3147,Coyote Creek Trail/Bailey Ave. Trailhead,"<p>
	Entry point to the Coyote Creek Trail from Bailey Ave. at Hwy 101.</p>
",37.2095,-121.725,Coyote Creek Parkway,1423.62,http://www.parkhere.org/,,,
961,3148,Edwards Loop Trail/Mt. Hamilton Rd. North Trailhead,"<p>
	Entrance to the Edwards Loop Trail which connects to more trails ot the south of Quimby Road via the Heron Trail.</p>
",37.3506,-121.733,Joseph D. Grant County Park,1422.79,http://www.parkhere.org/,,,
962,3149,Edwards Loop Trail/Mt. Hamilton Rd. South Trailhead,"<p>
	Entry point to the Edwards Loop Trail which connect to more trails south of Quimby Road via the Heron Trail.</p>
",37.3483,-121.729,Joseph D. Grant County Park,1422.57,http://www.parkhere.org/,,,
963,3150,Heron Trail/Quimby Rd. Trailhead,"<p>
	Hike or Bicycle in entrance to the Heron Trail from Quimby Road.</p>
",37.339,-121.733,Joseph D. Grant County Park,1422.86,http://www.parkhere.org/,,,
964,3151,Joseph D. Grant Entrance,"<p>
	Primary Entrance to Joseph D. Grant County Park.&nbsp; Snell, Halls Valley, and Equestrian Campgrounds along with the visitor center can be accessed through this entrance.</p>
",37.3414,-121.72,Joseph D. Grant County Park,1422.13,http://www.parkhere.org/,,,
965,3152,Smith Creek Trail/Mt. Hamilton Rd. Trailhead,"<p>
	Access point to the Smith Creek Trail.&nbsp;&nbsp;No parking at this site.&nbsp; If you&#39;re driving it&#39;s best to park at the Twin Gates trailhead and hike to the Smith Creek Trail where you can enjoy the Sulphur Spring and Smith Creek at the end of the trail.</p>
",37.3235,-121.669,Joseph D. Grant County Park,1419.52,http://www.parkhere.org/,,,
966,3153,Cottonwood Entrance,"<p>
	Cottonwood Entrance to the southern half of Hellyer County Park.&nbsp; Amenities on this side of the park include Cottonwood Lake and the Playground.</p>
",37.284,-121.813,Hellyer County Park,1427.71,http://www.parkhere.org/,,,
967,3154,Velodrome Entrance,"<p>
	Velodrome Entrance to the southern half of Hellyer County Park. Amenities on this side of the park include the Velodrome (bicycle racing track) and an off-leash dog park.</p>
",37.2847,-121.812,Hellyer County Park,1427.65,http://www.parkhere.org/,,,
968,3155,Sandy Wool Entrance,"<p>
	Northern entrance to Ed R. Levin County Park via Downing Road.</p>
",37.4524,-121.86,Ed R. Levin County Park,1428.82,http://www.parkhere.org/,,,
969,3156,Spring Valley Entrance,"<p>
	Southern entrance to Ed R. Levin County Park.</p>
",37.4478,-121.849,Ed R. Levin County Park,1428.23,http://www.parkhere.org/,,,
970,3157,Loop Trail / Mount Madonna Rd.,"<p>
	No parking on Mount Madonna Road. Walk-in access only. Trailhead to the Loop Trail in Mt. Madonna County Park.</p>
",37.0179,-121.717,Mt. Madonna County Park,1425.01,http://www.parkhere.org/,,,
971,3158,Blue Springs Trail / Mount Madonna Rd.,"<p>
	No parking on Mount Madonna Road. Walk-in access only. Trailhead to the Blue Springs Trail in Mt. Madonna County Park.</p>
<p>
	&nbsp;</p>
",37.0139,-121.718,Mt. Madonna County Park,1425.11,http://www.parkhere.org/,,,
972,3159,Tan Oak Trail / Tan Oak Campground,"<p>
	No parking. Trailhead to the Tan Oak Trail in Mt. Madonna County Park. Walk-in access from the Tan Oak Campground.</p>
<p>
	&nbsp;</p>
",37.0145,-121.715,Mt. Madonna County Park,1424.94,http://www.parkhere.org/,,,
973,3160,Blue Springs Trail / Pole Line Rd. West,"<p>
	No parking; walk-in access only. Trailhead to the Blue Springs Trail on Pole Line Road in Mt. Madonna County Park.</p>
",37.0116,-121.715,Mt. Madonna County Park,1425,http://www.parkhere.org/,,,
974,3161,Meadow Trail / Pole Line Rd.,"<p>
	No parking; walk-in access only. Trailhead to the Meadow Trail in Mt. Madonna County Park.</p>
<p>
	&nbsp;</p>
",37.0122,-121.712,Mt. Madonna County Park,1424.82,http://www.parkhere.org/,,,
975,3162,Blue Springs Trail / Pole Line Rd. South,"<p>
	No parking; walk-in access only. Trailhead to the Blue Springs Trail in Mt. Madonna County Park.</p>
",37.0106,-121.71,Mt. Madonna County Park,1424.73,http://www.parkhere.org/,,,
976,3163,Blue Springs Trail / Pole Line Rd. North,"<p>
	No parking; walk-in access only. Trailhead to the Blue Springs Trail in Mt. Madonna County Park.</p>
<p>
	&nbsp;</p>
",37.0107,-121.71,Mt. Madonna County Park,1424.7,http://www.parkhere.org/,,,
977,3164,Sprig Trail / Valley View 1,"<p>
	No parking at trailhead. Walk-in access from the Valley View 1 Campground. Trailhead to the Sprig Trail in Mt. Madonna County Park.</p>
<p>
	&nbsp;</p>
",37.004,-121.707,Mt. Madonna County Park,1424.63,http://www.parkhere.org/,,,
978,3165,Giant Twins & Sprig Trails / Valley View Rd.,"<p>
	No parking at trailhead. Walk-in access from the Valley View Campgrounds. Trailhead to Giant Twins and Sprig Trails in Mt. Madonna County Park.</p>
<p>
	&nbsp;</p>
",36.9993,-121.705,Mt. Madonna County Park,1424.55,http://www.parkhere.org/,,,
979,3166,Giant Twins Trail / Valley View Rd.,"<p>
	No parking at trailhead. Walk-in access from the Valley View 3 Campground. Trailhead to the Giant Twins Trail in Mt. Madonna County Park.</p>
<p>
	&nbsp;</p>
",36.9988,-121.7,Mt. Madonna County Park,1424.28,http://www.parkhere.org/,,,
980,3167,Laguna Wetland Preserve South Parking Lot,"<p>
	See more information at the <a href=http://ci.sebastopol.ca.us/page/laguna-wetlands-preserve"" target=""_blank"">City of Sebastopol</a> and the <a href=""http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/Laguna_de_Santa_Rosa_Trail.aspx"" target=""_blank"">Sonoma County Regional Parks</a>.&nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	This trail provides access to the Laguna Wetlands Preserve and Laguna de Santa Rosa trail","<span style=""font-family: arial; font-size: small;"">&nbsp;a unique opportunity to see the biologically diverse landscape of Sonoma County&rsquo;s largest freshwater wetland.</span></p>",,,,,,,,,,
",38.4078,-122.82,Clahan Park""",1473.87,http://www.ci.sebastopol.ca.us/,,,,,,,,,
981,3168,Laguna Wetland Preserve North Parking Lot,"<p>
	See more information at the&nbsp;<a href=http://ci.sebastopol.ca.us/page/laguna-wetlands-preserve"" target=""_blank"">City of Sebastopol</a>&nbsp;and the&nbsp;<a href=""http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/Laguna_de_Santa_Rosa_Trail.aspx"" target=""_blank"">Sonoma County Regional Parks</a>.&nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">This trail provides access to the Laguna Wetlands Preserve and Laguna de Santa Rosa trail", a unique opportunity to see the biologically diverse landscape of Sonoma County&rsquo;s largest freshwater wetland.</span></p>,,,,,,,,,,
",38.4094,-122.82,Laguna Youth Park""",1473.88,http://www.ci.sebastopol.ca.us/,,,,,,,,,
982,3169,West County Trail - Ross Station Rd,"<p>
	See more at&nbsp;<a href=http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/West_County_Regional_Trail.aspx"" target=""_blank"">Sonoma County Regional Parks</a>.&nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">The West County Regional Trail runs between Sebastopol and Forestville. This approximately 5.57 mile section of trail starts near the intersection of Mill Station Road and Highway 116 in Sebastopol", and ends in Forestville. Access to the trail is located off the following public streets: Highway 116, Occidental Road, Grey Street, Graton Road, Green Valley Road, Ross Station Road, Ross Branch Road, and Pajaro Lane.</span></p>,,,
",38.4586,-122.886,West County Trail""",1477.12,http://parks.sonomacounty.ca.gov/,,,,,,,,,
983,3170,West County Trail - Green Valley Rd,"<p>
	See more at&nbsp;<a href=http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/West_County_Regional_Trail.aspx"" target=""_blank"">Sonoma County Regional Parks</a>.&nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">The West County Regional Trail runs between Sebastopol and Forestville. This approximately 5.57 mile section of trail starts near the intersection of Mill Station Road and Highway 116 in Sebastopol", and ends in Forestville. Access to the trail is located off the following public streets: Highway 116, Occidental Road, Grey Street, Graton Road, Green Valley Road, Ross Station Road, Ross Branch Road, and Pajaro Lane.</span></p>,,,
",38.4449,-122.872,West County Trail""",1476.47,http://parks.sonomacounty.ca.gov/,,,,,,,,,
984,3171,West County Trail - Graton Rd,"<p>
	See more at&nbsp;<a href=http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/West_County_Regional_Trail.aspx"" target=""_blank"">Sonoma County Regional Parks</a>.&nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">The West County Regional Trail runs between Sebastopol and Forestville. This approximately 5.57 mile section of trail starts near the intersection of Mill Station Road and Highway 116 in Sebastopol", and ends in Forestville. Access to the trail is located off the following public streets: Highway 116, Occidental Road, Grey Street, Graton Road, Green Valley Road, Ross Station Road, Ross Branch Road, and Pajaro Lane.</span></p>,,,
",38.4364,-122.87,West County Trail""",1476.4,http://parks.sonomacounty.ca.gov/,,,,,,,,,
985,3172,West County Trail - Grey St,"<p>
	See more at&nbsp;<a href=http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/West_County_Regional_Trail.aspx"" target=""_blank"">Sonoma County Regional Parks</a>.&nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">The West County Regional Trail runs between Sebastopol and Forestville. This approximately 5.57 mile section of trail starts near the intersection of Mill Station Road and Highway 116 in Sebastopol", and ends in Forestville. Access to the trail is located off the following public streets: Highway 116, Occidental Road, Grey Street, Graton Road, Green Valley Road, Ross Station Road, Ross Branch Road, and Pajaro Lane.</span></p>,,,
",38.4327,-122.87,West County Trail""",1476.4,http://parks.sonomacounty.ca.gov/,,,,,,,,,
986,3173,West County Trail - Occidental Rd,"<p>
	See more at&nbsp;<a href=http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/West_County_Regional_Trail.aspx"" target=""_blank"">Sonoma County Regional Parks</a>.&nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">The West County Regional Trail runs between Sebastopol and Forestville. This approximately 5.57 mile section of trail starts near the intersection of Mill Station Road and Highway 116 in Sebastopol", and ends in Forestville. Access to the trail is located off the following public streets: Highway 116, Occidental Road, Grey Street, Graton Road, Green Valley Road, Ross Station Road, Ross Branch Road, and Pajaro Lane.</span></p>,,,
",38.4235,-122.864,West County Trail""",1476.15,http://parks.sonomacounty.ca.gov/,,,,,,,,,
987,3174,West County Trail - 116/Occidental Rd,"<p>
	See more at&nbsp;<a href=http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/West_County_Regional_Trail.aspx"" target=""_blank"">Sonoma County Regional Parks</a>.&nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">The West County Regional Trail runs between Sebastopol and Forestville. This approximately 5.57 mile section of trail starts near the intersection of Mill Station Road and Highway 116 in Sebastopol", and ends in Forestville. Access to the trail is located off the following public streets: Highway 116, Occidental Road, Grey Street, Graton Road, Green Valley Road, Ross Station Road, Ross Branch Road, and Pajaro Lane.</span></p>,,,
",38.4255,-122.848,West County Trail""",1475.28,http://parks.sonomacounty.ca.gov/,,,,,,,,,
988,3175,West County Trail - Highway 116,"<p>
	See more at&nbsp;<a href=http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/West_County_Regional_Trail.aspx"" target=""_blank"">Sonoma County Regional Parks</a>.&nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">The West County Regional Trail runs between Sebastopol and Forestville. This approximately 5.57 mile section of trail starts near the intersection of Mill Station Road and Highway 116 in Sebastopol", and ends in Forestville. Access to the trail is located off the following public streets: Highway 116, Occidental Road, Grey Street, Graton Road, Green Valley Road, Ross Station Road, Ross Branch Road, and Pajaro Lane.</span></p>,,,
",38.4132,-122.843,West County Trail""",1475.09,http://parks.sonomacounty.ca.gov/,,,,,,,,,
989,3176,West County Trail - N. Main St,"<p>
	See more at&nbsp;<a href=http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/West_County_Regional_Trail.aspx"" target=""_blank"">Sonoma County Regional Parks</a>.&nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">The West County Regional Trail runs between Sebastopol and Forestville. This approximately 5.57 mile section of trail starts near the intersection of Mill Station Road and Highway 116 in Sebastopol", and ends in Forestville. Access to the trail is located off the following public streets: Highway 116, Occidental Road, Grey Street, Graton Road, Green Valley Road, Ross Station Road, Ross Branch Road, and Pajaro Lane.</span></p>,,,
",38.4066,-122.827,West County Trail""",1474.26,http://parks.sonomacounty.ca.gov/,,,,,,,,,
990,3177,Main Entrance - Summerfield Rd,"<p>
	<span style=font-family: arial; font-size: small;"">See more at the <a href=""http://ci.santa-rosa.ca.us/departments/recreationandparks/parks/howarth/Pages/default.aspx"" target=""_blank"">City of Santa Rosa</a>.&nbsp;</span><br style=""font-family: arial; font-size: small;"" />",,,,,,,,
"	<br style=""font-family: arial; font-size: small;"" />",,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">Come visit Howarth Park", the &ldquo;jewel&quot; of Santa Rosa. This 152-acre community park provides endless recreational opportunities with a beautiful lake for fishing &amp; boating, a softball field, tennis courts, picnic areas, unique playground structures, miles of hiking and jogging trails, and an amusement area featuring a miniature train ride, carousel, animal farm &amp; pony rides.</span></p>,,
",38.4528,-122.669,Howarth Park""",1465.47,http://ci.santa-rosa.ca.us/,,,,,,,,,
991,3178,North Entrance,"<p>
	See more info at the&nbsp;<a href=http://cityofpetaluma.net/parksnrec/parks-pages/shollenberger.html"" target=""_blank"">City of Petaluma</a>.&nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	Tucked inside an industrial park on the banks of the Petaluma River is Shollenberger Park", a wetland teeming with wildlife and native plants.</p>,,,,,,,,,,
<p>,,,,,,,,,,,
"	The 2.25-mile crushed gravel Shollenberger Loop Trail (a small section at the beginning is paved) encircles dredge-spoils ponds and briefly parallels both the Petaluma River and Adobe Creek.</p>",,,,,,,,,,,
<p>,,,,,,,,,,,
"	Barrier Free Access: The trail is composed of various surfaces", but all are level and firmly packed.</p>,,,,,,,,,,
",38.233,-122.6,Shollenberger Park""",1463.08,http://cityofpetaluma.net/,,,,,,,,,
992,3180,Sunset Beach River Park,"<p>
	See more at <a href=http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/Sunset_Beach_River_Park.aspx"" target=""_blank"">Sonoma County Regional Parks</a>.&nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">This park offers seasonal fishing and river access. It is an excellent spot for birding", viewing river wildlife and for picnicking. The paved parking lot has 40 spaces, 3 of which are disabled accessible stalls. There are an additional 40 unpaved parking spaces. Amenities include beach area, picnic areas and chemical toilet.</span></p>,,,,,,,,
",38.5026,-122.934,Sunset Beach""",1479.46,http://parks.sonomacounty.ca.gov/,,,,,,,,,
993,3181,Forestville River Access,"<p>
	See more at <a href=http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/Forestville_River_Access.aspx"" target=""_blank"">Sonoma County Regional Parks.</a></p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">The trail leads to a spectacular view. This is the perfect beach for enjoying river scenery. Fishing is excellent but challenging. &nbsp;</span></p>",,,,,,,,,,,
",38.5096,-122.922,Moms Beach""",1478.77,http://parks.sonomacounty.ca.gov/,,,,,,,,,
994,3182,Los Guilicos Rd Access,"<p>
	See more at<a href=http://parks.sonomacounty.ca.gov/Get_Outdoors/Parks/Hood_Mountain_Regional_Park_Open_Space_Preserve.aspx"" target=""_blank""> Sonoma County Regional Parks.</a></p>",,,,,,,,
<p>,,,,,,,,,,,
"	<span style=""font-family: arial; font-size: small;"">Hood Mountain Regional Park contains 19 miles of trails", our most extensive trail system. Trails climb through forests, over meadows, and cross several creeks. Terrain is challenging, but the effort is rewarded with views of &nbsp;both the Sonoma and Napa sides of the Mayacamas Mountains as well as views of Bay Area landmarks on clear days.</span></p>,,,,,,,
